Thread ID: 18456180
Fiber ID: 52550820
Total: 4.643847
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.23      0.011     0.011     0.000     0.000    50001   Kernel#respond_to_missing? 
  0.23      0.011     0.011     0.000     0.000     7000   String#gsub 
  0.22      0.029     0.010     0.000     0.018     1000   URI::Generic#merge_path 
  0.22      0.069     0.010     0.000     0.058     1000   Rack::Utils#parse_query 
  0.21      0.010     0.010     0.000     0.000     7000   Array#join 
  0.21      1.495     0.010     0.000     1.485     1000   RablController#_run__3659547231133546598__process_action__callbacks 
  0.21      0.010     0.010     0.000     0.000     3000   Array#- 
  0.21      0.027     0.010     0.000     0.018     4000   ActionView::LookupContext::ViewPaths#normalize_name 
  0.21      0.102     0.010     0.000     0.092     3000   Logger#add 
  0.21      0.010     0.010     0.000     0.000    17000   Kernel#instance_variable_set 
  0.21      0.023     0.010     0.000     0.014     7000  *Rack::BodyProxy#respond_to? 
  0.21      0.019     0.010     0.000     0.009     3000   Time#minus_without_duration 
  0.21      4.544     0.010     0.000     4.534     1000   ActiveSupport::Testing::Performance::Metrics::Base#profile 
  0.21      0.031     0.010     0.000     0.022     7000   ActiveSupport::HashWithIndifferentAccess#update 
  0.21      0.015     0.010     0.000     0.006     5000   MonitorMixin#mon_enter 
  0.20      0.011     0.009     0.000     0.002     3000   Array#collect 
  0.20      3.822     0.009     0.000     3.813     1000   Rack::MockSession#request 
  0.20      0.257     0.009     0.000     0.248     1000   Rack::Test::Session#env_for 
  0.20      0.017     0.009     0.000     0.008     8000   Array#include? 
  0.20      0.017     0.009     0.000     0.007     5000   MonitorMixin#mon_exit 
  0.20      0.047     0.009     0.000     0.038     1000   Rack::Request#POST 
  0.20      2.948     0.009     0.000     2.939     1000   Rack::ETag#call 
  0.19      0.012     0.009     0.000     0.003     5000   URI::Generic#set_userinfo 
  0.19      0.018     0.009     0.000     0.010     6000   ActionDispatch::Http::FilterParameters#initialize 
  0.18      0.026     0.008     0.000     0.017    21000  *Hash#[] 
  0.18      0.087     0.008     0.000     0.078     3000  *ActionController::LogSubscriber#process_action 
  0.17      0.008     0.008     0.000     0.000    24000   Hash#key? 
  0.17      0.026     0.008     0.000     0.018     6000   ActionDispatch::Http::URL#initialize 
  0.17      0.049     0.008     0.000     0.041     1000   Rack::Test::Cookie#valid? 
  0.17      0.011     0.008     0.000     0.003     7000   URI::Generic#set_port 
  0.17      0.008     0.008     0.000     0.000    13000   Kernel#instance_variable_get 
  0.17      1.823     0.008     0.000     1.815     4000  *ActiveSupport::Notifications::Instrumenter#instrument 
  0.17      0.010     0.008     0.000     0.002     6000   Array#== 
  0.17      0.244     0.008     0.000     0.236     1000   Rabl::Engine#cache_results 
  0.17      0.012     0.008     0.000     0.004     2000   ActionDispatch::Http::MimeNegotiation#content_mime_type 
  0.17      0.101     0.008     0.000     0.093     1000   Rack::Response#initialize 
  0.17      0.177     0.008     0.000     0.170     2000   ActiveSupport::Subscriber#finish 
  0.17      0.134     0.008     0.000     0.126     1000   ActionDispatch::Journey::GTG::Simulator#simulate 
  0.17      0.009     0.008     0.000     0.002     7000   Array#hash 
  0.16      0.022     0.008     0.000     0.015    10000   <Class::ActionController::Base>#logger 
  0.16      0.081     0.008     0.000     0.073     2000   Array#map! 
  0.16      0.044     0.007     0.000     0.037     4000   ActionView::Resolver::Cache#cache 
  0.16      0.066     0.007     0.000     0.058     5000   ActiveSupport::HashWithIndifferentAccess#initialize 
  0.16      0.007     0.007     0.000     0.000    24000   Array#first 
  0.15      0.007     0.007     0.000     0.000     7000   StringScanner#scan 
  0.15      0.007     0.007     0.000     0.000    13000   ActiveSupport::Configurable::ClassMethods#config 
  0.15      0.116     0.007     0.000     0.109     1000   URI::Generic#merge 
  0.15      0.084     0.007     0.000     0.077     1000   Rack::Request#cookies 
  0.15      0.007     0.007     0.000     0.000    14000   Hash#delete 
  0.15      0.015     0.007     0.000     0.008     2000   <Module::ActiveSupport::JSON::Encoding>#escape 
  0.14      3.538     0.007     0.000     3.532     2000  *Rails::Engine#call 
  0.14      2.218     0.007     0.000     2.211     1000   ActionController::Instrumentation#process_action 
  0.14      0.007     0.007     0.000     0.000     1000   <Module::OpenSSL::Random>#random_bytes 
  0.14      0.026     0.007     0.000     0.019     3000   ActiveSupport::TaggedLogging::Formatter#call 
  0.14      0.065     0.006     0.000     0.059     2000   Rack::Utils#parse_nested_query 
  0.14      0.007     0.006     0.000     0.000    52000   Kernel#=== 
  0.14      0.189     0.006     0.000     0.183     4000   ActionDispatch::Http::Parameters#parameters 
  0.14      0.006     0.006     0.000     0.000    12000   Hash#keys 
  0.14      0.076     0.006     0.000     0.070     6000   ActionDispatch::Journey::GTG::TransitionTable#move_regexp 
  0.13      0.006     0.006     0.000     0.000    12000   Hash#include? 
  0.13      0.006     0.006     0.000     0.000    18000   Fixnum#+ 
  0.13      0.006     0.006     0.000     0.000    23000   Kernel#block_given? 
  0.13      0.013     0.006     0.000     0.007     8000   URI::Generic#default_port 
  0.13      0.017     0.006     0.000     0.011     4000   Hash#each_pair 
  0.13      0.058     0.006     0.000     0.052     4000   ActionView::LookupContext::ViewPaths#args_for_lookup 
  0.13      3.337     0.006     0.000     3.331     1000   Rails::Rack::Logger#call_app 
  0.13      0.006     0.006     0.000     0.000    17000   Kernel#kind_of? 
  0.13      0.006     0.006     0.000     0.000    10000   String#force_encoding 
  0.13      0.021     0.006     0.000     0.015     5000   ActiveSupport::HashWithIndifferentAccess#default 
  0.13      0.053     0.006     0.000     0.047     4000   ActionView::Resolver#cached 
  0.13      0.010     0.006     0.000     0.004     7000   ActiveSupport::HashWithIndifferentAccess#convert_key 
  0.13      2.508     0.006     0.000     2.502    11000  *Proc#call 
  0.13      0.032     0.006     0.000     0.026     6000   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection_pool 
  0.13      2.344     0.006     0.000     2.338     1000   AbstractController::Rendering#process 
  0.13      0.009     0.006     0.000     0.003    10000   #<Class:0x0000000500e628>#logger 
  0.12      0.031     0.006     0.000     0.025     1000   Rabl::Builder#compile_hash 
  0.12      0.228     0.006     0.000     0.223     1000   Rabl::Engine#to_json 
  0.12      0.007     0.006     0.000     0.001     5000   Rack::Request#path_info 
  0.12      1.190     0.006     0.000     1.185     1000   ActiveRecord::Railties::ControllerRuntime#cleanup_view_runtime 
  0.12      0.022     0.006     0.000     0.016     3000   ActionDispatch::Response#body= 
  0.12      0.059     0.006     0.000     0.053     8000  *AbstractController::ViewPaths#lookup_context 
  0.12      0.028     0.005     0.000     0.022    10000   ActionController::LogSubscriber#logger 
  0.12      0.015     0.005     0.000     0.009     1000   ActionDispatch::Response#assign_default_content_type_and_charset! 
  0.12      0.005     0.005     0.000     0.000    14000   Array#compact 
  0.12      0.059     0.005     0.000     0.054     1000   ActionController::LogSubscriber#start_processing 
  0.12      0.019     0.005     0.000     0.013     1000   Rack::Request#ip 
  0.12      0.005     0.005     0.000     0.000    19000   NilClass#nil? 
  0.12      0.010     0.005     0.000     0.004     6000   ActionDispatch::Http::Parameters#initialize 
  0.12      0.013     0.005     0.000     0.007     3000   ActiveSupport::InheritableOptions#initialize 
  0.12      0.007     0.005     0.000     0.002     1000   Enumerable#sort_by 
  0.11      0.041     0.005     0.000     0.036     4000   <Class::ActiveRecord::LogSubscriber>#reset_runtime 
  0.11      1.201     0.005     0.000     1.196     1000   ActionController::ImplicitRender#send_action 
  0.11      0.006     0.005     0.000     0.000     1000   ActionController::Metal#initialize 
  0.11      0.005     0.005     0.000     0.000     9000   Fixnum#to_default_s 
  0.11      0.008     0.005     0.000     0.003     4000   ActionDispatch::Request#request_method 
  0.11      0.010     0.005     0.000     0.005     4000   Rack::Utils::HeaderHash#[] 
  0.11      0.005     0.005     0.000     0.000     2000   Regexp#=~ 
  0.11      0.006     0.005     0.000     0.001     3000   ActiveSupport::Logger::SimpleFormatter#call 
  0.11      0.049     0.005     0.000     0.044     1000   ActionDispatch::FileHandler#match? 
  0.11      0.045     0.005     0.000     0.040     1000   ActionController::TemplateAssertions#setup_subscriptions 
  0.11      3.250     0.005     0.000     3.245     4000  *ActiveSupport::Callbacks#run_callbacks 
  0.11      0.005     0.005     0.000     0.000     7000   Rack::Request#initialize 
  0.11      0.005     0.005     0.000     0.000    10000   String#upcase 
  0.11      0.011     0.005     0.000     0.006     2000   ActiveSupport::Notifications::Event#initialize 
  0.11      0.009     0.005     0.000     0.004    16000  *ActiveSupport::OrderedOptions#_get 
  0.11      0.008     0.005     0.000     0.003     5000   Kernel#Array 
  0.11      0.015     0.005     0.000     0.010     6000   ActiveRecord::ConnectionAdapters::ConnectionHandler#class_to_pool 
  0.11      0.009     0.005     0.000     0.005     6000   ActiveSupport::TaggedLogging::Formatter#current_tags 
  0.10      0.911     0.005     0.000     0.906     1000   ActionView::TemplateRenderer#render 
  0.10      0.059     0.005     0.000     0.054    18000  *<Class::ActiveRecord::Base>#connection_handler 
  0.10      0.161     0.005     0.000     0.156     1000   Rabl::Engine#format_json 
  0.10      3.441     0.005     0.000     3.436     1000   Rack::Runtime#call 
  0.10      0.087     0.005     0.000     0.082     1000   Rabl::Engine#request_format 
  0.10      0.016     0.005     0.000     0.011     6000   ActionDispatch::Journey::GTG::TransitionTable#move_string 
  0.10      0.005     0.005     0.000     0.000     4000   Kernel#instance_variables 
  0.10      0.187     0.005     0.000     0.182     5000   Hash#fetch 
  0.10      0.011     0.005     0.000     0.007     4000   Set#initialize 
  0.10      0.014     0.005     0.000     0.009     3000   Object#try 
  0.10      1.226     0.005     0.000     1.222     1000   ActionController::Rendering#process_action 
  0.10      0.005     0.005     0.000     0.000     4000   Symbol#[] 
  0.10      0.007     0.005     0.000     0.003     6000   ActionDispatch::Response#[] 
  0.10      0.302     0.004     0.000     0.297     1000   ActionDispatch::Journey::Router#find_routes 
  0.10      0.005     0.004     0.000     0.001     7000   Array#eql? 
  0.10      0.021     0.004     0.000     0.017     2000   ActionView::LookupContext#formats= 
  0.10      1.068     0.004     0.000     1.063     1000   ActionController::Rendering#render 
  0.09      0.026     0.004     0.000     0.022     1000   <Module::SecureRandom>#uuid 
  0.09      0.004     0.004     0.000     0.000     8000   <Class::URI::Generic>#default_port 
  0.09      0.012     0.004     0.000     0.007     1000   <Module::SecureRandom>#random_bytes 
  0.09      0.024     0.004     0.000     0.020     2000   ActionDispatch::Http::MimeNegotiation#formats 
  0.09      0.004     0.004     0.000     0.000     2000   Regexp#match 
  0.09      0.071     0.004     0.000     0.067     4000   ActionView::PathSet#find_all 
  0.09      0.050     0.004     0.000     0.046     4000   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection 
  0.09      0.019     0.004     0.000     0.015     4000   ActiveSupport::Callbacks::ClassMethods#__define_callbacks 
  0.09      0.007     0.004     0.000     0.002     6000   URI::Generic#set_scheme 
  0.09      0.125     0.004     0.000     0.120     5000   ActiveSupport::Notifications::Fanout#start 
  0.09      0.004     0.004     0.000     0.000     5000   JSON::Ext::Generator::State#initialize_copy 
  0.09      0.009     0.004     0.000     0.004     5000   Object#presence 
  0.09      0.027     0.004     0.000     0.022     6000   Kernel#!~ 
  0.09      0.010     0.004     0.000     0.006     2000   Rabl::Helpers#template_cache_configured? 
  0.09      0.006     0.004     0.000     0.002     2000   Hash#each_key 
  0.09      0.004     0.004     0.000     0.000     6000   ActiveSupport::SubscriberQueueRegistry#get_queue 
  0.09      0.004     0.004     0.000     0.000     4000   String#to_i 
  0.09      0.224     0.004     0.000     0.220     5000   ActiveSupport::Notifications::Fanout#finish 
  0.09      0.015     0.004     0.000     0.011     4000   ActiveSupport::JSON::Encoding::Encoder#options_for 
  0.09      0.064     0.004     0.000     0.060     1000   ActionView::TemplateRenderer#determine_template 
  0.09      0.056     0.004     0.000     0.052     1000   Rabl::Engine#to_hash 
  0.09      0.005     0.004     0.000     0.001     1000   <Class::ActionDispatch::Cookies::CookieJar>#options_for_env 
  0.09      0.041     0.004     0.000     0.037     2000   ActionDispatch::Routing::UrlFor#initialize 
  0.09      0.006     0.004     0.000     0.001     5000   Rack::Request#query_string 
  0.09      0.004     0.004     0.000     0.000    10000   Array#pop 
  0.09      0.009     0.004     0.000     0.005     1000   ActiveSupport::MessageEncryptor#initialize 
  0.09      0.035     0.004     0.000     0.031     3000   Time#minus_with_coercion 
  0.09      0.004     0.004     0.000     0.000     4000   ActionDispatch::Request#check_method 
  0.09      0.004     0.004     0.000     0.000     8000   Rabl::Helpers#context_scope 
  0.09      4.531     0.004     0.000     4.527     1000   JsonTestTest#test_rabl_sample2 
  0.09      0.045     0.004     0.000     0.041     2000   ActiveSupport::Subscriber#start 
  0.09      0.821     0.004     0.000     0.817     1000   ActionView::TemplateRenderer#render_with_layout 
  0.09      0.035     0.004     0.000     0.031     2000   Rack::Utils::HeaderHash#initialize 
  0.09      0.233     0.004     0.000     0.229    10000   Mutex_m#mu_synchronize 
  0.09      0.082     0.004     0.000     0.078     2000   ActionDispatch::Http::Cache::Response#prepare_cache_control! 
  0.09      3.137     0.004     0.000     3.133     1000   ActiveRecord::QueryCache#call 
  0.09      0.008     0.004     0.000     0.004     1000   AbstractController::Rendering#_normalize_options 
  0.08      3.556     0.004     0.000     3.552     1000   Rails::Application#call 
  0.08      0.005     0.004     0.000     0.001     5000   MonitorMixin#mon_check_owner 
  0.08      0.228     0.004     0.000     0.224     5000   ActiveSupport::Notifications::Instrumenter#finish 
  0.08      0.118     0.004     0.000     0.114     1000   <Class::ActionDispatch::Cookies::CookieJar>#build 
  0.08      0.017     0.004     0.000     0.013     1000   Rack::ETag#digest_body 
  0.08      0.004     0.004     0.000     0.000     9000   Kernel#nil? 
  0.08      0.005     0.004     0.000     0.002     6000   URI::Generic#userinfo 
  0.08      0.016     0.004     0.000     0.012     1000   Rabl::Engine#default_object 
  0.08      0.005     0.004     0.000     0.001     2000   URI::Generic#normalize! 
  0.08      0.004     0.004     0.000     0.000     1000   Rack::Request#scheme 
  0.08      0.008     0.004     0.000     0.004     1000   ActionDispatch::Cookies::CookieJar#[]= 
  0.08      1.934     0.004     0.000     1.930     4000  *<Module::ActiveSupport::Notifications>#instrument 
  0.08      0.042     0.004     0.000     0.039     1000   URI::Generic#merge0 
  0.08      0.031     0.004     0.000     0.027    12000  *ActiveSupport::Subscriber#event_stack 
  0.08      0.004     0.004     0.000     0.000    16000   Kernel#hash 
  0.08      0.004     0.004     0.000     0.000     9000   Array#last 
  0.08      0.009     0.004     0.000     0.006     1000   Hash#hash 
  0.08      3.516     0.004     0.000     3.512     1000   ActionDispatch::Static#call 
  0.08      0.018     0.004     0.000     0.014     2000   Rabl::Builder#node 
  0.08      0.128     0.004     0.000     0.125     5000   ActiveSupport::Notifications::Instrumenter#start 
  0.08      0.018     0.004     0.000     0.014     4000   ActiveSupport::JSON::Encoding::Encoder#initialize 
  0.08      0.004     0.004     0.000     0.000     1000   String#sub! 
  0.08      2.989     0.004     0.000     2.985     1000   Rack::ConditionalGet#call 
  0.08      0.004     0.004     0.000     0.000     6000   URI::Generic#set_path 
  0.08      0.012     0.004     0.000     0.008     4000  *ActiveSupport::CachingKeyGenerator#generate_key 
  0.08      0.004     0.004     0.000     0.001     2000   Rabl::Engine#node 
  0.08      0.081     0.004     0.000     0.078     3000   ActionView::LookupContext::ViewPaths#find_all 
  0.08      0.011     0.004     0.000     0.007     4000   ActiveSupport::HashWithIndifferentAccess#key? 
  0.08      0.005     0.004     0.000     0.001     4000   ActiveSupport::Notifications::InstrumentationRegistry#instrumenter_for 
  0.08      0.024     0.004     0.000     0.020     2000   ActionDispatch::Http::Parameters#normalize_encode_params 
  0.08      0.009     0.004     0.000     0.005     2000  *<Class::ActionController::Metal>#action 
  0.08      0.026     0.004     0.000     0.023     1000   ActionDispatch::Cookies::EncryptedCookieJar#initialize 
  0.08      0.011     0.004     0.000     0.007     2000   ActionView::LookupContext::Accessors#formats= 
  0.08      0.182     0.004     0.000     0.178     4000   ActiveSupport::Notifications::Fanout#listening? 
  0.08      0.013     0.004     0.000     0.010     2000   ActionDispatch::Journey::Path::Pattern#match 
  0.08      0.189     0.004     0.000     0.186     4000   ActionDispatch::Request::Session::Options#[] 
  0.08      0.003     0.003     0.000     0.000     6000   URI::Generic#set_query 
  0.08      0.032     0.003     0.000     0.029     1000   ActionDispatch::Journey::Router#get_routes_as_head 
  0.07      3.059     0.003     0.000     3.056     1000   ActionDispatch::Cookies#call 
  0.07      0.003     0.003     0.000     0.000     3000   String#tr 
  0.07      1.135     0.003     0.000     1.131     1000   Benchmark#realtime 
  0.07      3.868     0.003     0.000     3.865     1000   Rack::Test::Session#process_request 
  0.07      2.546     0.003     0.000     2.542     1000   ActionDispatch::Routing::RouteSet::Dispatcher#call 
  0.07      0.025     0.003     0.000     0.021     3000   Time#minus_with_duration 
  0.07      0.024     0.003     0.000     0.021     1000   AbstractController::Layouts#_normalize_options 
  0.07      0.026     0.003     0.000     0.022     1000   Turbolinks::XDomainBlocker#abort_xdomain_redirect 
  0.07      0.072     0.003     0.000     0.069     2000   ActionDispatch::Request#parse_query 
  0.07      0.011     0.003     0.000     0.007     4000   Set#add? 
  0.07      0.034     0.003     0.000     0.031     1000   Rabl::Engine#copy_instance_variables_from 
  0.07      0.012     0.003     0.000     0.009     1000   Rails::Application#build_original_fullpath 
  0.07      0.006     0.003     0.000     0.003     2000   Hash#encode_json 
  0.07      3.012     0.003     0.000     3.009     1000   ActionDispatch::Flash#call 
  0.07      0.003     0.003     0.000     0.000     9000   Array#concat 
  0.07      0.060     0.003     0.000     0.056     1000   Rails::Rack::Logger#started_request_message 
  0.07      0.063     0.003     0.000     0.059     1000   ApplicationController#_layout 
  0.07      0.101     0.003     0.000     0.097     4000   ActiveRecord::ConnectionHandling#retrieve_connection 
  0.07      0.056     0.003     0.000     0.053     4000   ActionView::Resolver#find_all 
  0.07      0.012     0.003     0.000     0.009     2000   AbstractController::ViewPaths#_prefixes 
  0.07      0.003     0.003     0.000     0.000     3000   Rack::Utils::KeySpaceConstrainedParams#initialize 
  0.07      0.003     0.003     0.000     0.000     5000   Hash#update 
  0.07      0.015     0.003     0.000     0.011     1000   ActionController::RackDelegation#response_body= 
  0.07      0.021     0.003     0.000     0.018     4000   ActionView::LookupContext::DetailsCache#details_key 
  0.07      0.003     0.003     0.000     0.000     6000   <Module::URI>#scheme_list 
  0.07      0.026     0.003     0.000     0.023     4000   ActiveRecord::ConnectionAdapters::ConnectionPool#connection 
  0.07      0.003     0.003     0.000     0.000     5000   Mutex#lock 
  0.07      0.024     0.003     0.000     0.021     4000   ActionView::LookupContext::ViewPaths#detail_args_for 
  0.07      0.003     0.003     0.000     0.000     3000   Kernel#instance_variable_defined? 
  0.07      0.003     0.003     0.000     0.000     1000   <Class::File>#join 
  0.07      0.007     0.003     0.000     0.004     2000   MonitorMixin#mon_initialize 
  0.07      0.009     0.003     0.000     0.005     1000   Rack::Test::Session#default_env 
  0.07      0.008     0.003     0.000     0.004     5000   ThreadSafe::NonConcurrentCacheBackend#[]= 
  0.07      0.003     0.003     0.000     0.000     6000   URI::Generic#set_host 
  0.07      0.064     0.003     0.000     0.061     3000   URI::HTTP#initialize 
  0.07      0.028     0.003     0.000     0.025     8000  *<Module::ActiveSupport::Notifications>#instrumenter 
  0.07      0.003     0.003     0.000     0.000     3000   <Class::Hash>#[] 
  0.07      0.039     0.003     0.000     0.036     1000   ActionView::LookupContext#initialize 
  0.07      4.642     0.003     0.000     4.639     2000  *ActiveSupport::Testing::Performance#run_test 
  0.07      0.008     0.003     0.000     0.005     3000   Rack::Utils::KeySpaceConstrainedParams#to_params_hash 
  0.07      0.008     0.003     0.000     0.005     1000   <Class::ActionDispatch::Journey::Router::Utils>#normalize_path 
  0.07      0.003     0.003     0.000     0.000     6000   URI::Generic#set_fragment 
  0.07      0.003     0.003     0.000     0.000     4000   Rack::BodyProxy#initialize 
  0.07      0.061     0.003     0.000     0.058     1000   Rack::Request#GET 
  0.07      0.017     0.003     0.000     0.014     3000   ActiveSupport::Notifications::Fanout::Subscribers::Timed#finish 
  0.07      0.094     0.003     0.000     0.091     1000   RablController#_layout 
  0.07      0.165     0.003     0.000     0.162     4000   <Module::URI>#parse 
  0.07      0.008     0.003     0.000     0.004     2000   Rack::Request#path 
  0.07      0.003     0.003     0.000     0.000     3000   String#strip 
  0.07      0.017     0.003     0.000     0.014     5000   ThreadSafe::MriCacheBackend#[]= 
  0.07      0.015     0.003     0.000     0.012     1000   ActionDispatch::Http::Headers#env_name 
  0.07      0.003     0.003     0.000     0.000     3000   Rational#/ 
  0.07      0.011     0.003     0.000     0.008     3000   ActiveSupport::TaggedLogging::Formatter#tags_text 
  0.07      0.003     0.003     0.000     0.000     6000   <Module::Rabl>#configuration 
  0.07      0.003     0.003     0.000     0.000     3000   Hash#values_at 
  0.07      0.028     0.003     0.000     0.025     2000   ActionDispatch::Http::Upload#normalize_encode_params 
  0.07      0.030     0.003     0.000     0.027     1000   ActionView::Base#initialize 
  0.06      0.006     0.003     0.000     0.003     6000   Set#include? 
  0.06      0.003     0.003     0.000     0.000     1000   ActionDispatch::Journey::Route#initialize 
  0.06      0.003     0.003     0.000     0.000     1000   String#sub 
  0.06      2.273     0.003     0.000     2.270     1000   AbstractController::Base#process 
  0.06      3.351     0.003     0.000     3.348     1000   ActiveSupport::TaggedLogging::Formatter#tagged 
  0.06      0.105     0.003     0.000     0.102     4000   <Module::ActiveSupport::JSON>#encode 
  0.06      0.011     0.003     0.000     0.008     2000   MonitorMixin#initialize 
  0.06      0.034     0.003     0.000     0.031     1000   URI::Generic#== 
  0.06      0.048     0.003     0.000     0.045     1000   ActiveRecord::QueryCache#restore_query_cache_settings 
  0.06      0.150     0.003     0.000     0.147     1000   JSON#generate 
  0.06      0.009     0.003     0.000     0.006     4000   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name 
  0.06      0.003     0.003     0.000     0.000     3000   String#to_sym 
  0.06      0.052     0.003     0.000     0.049     3000   Logger::LogDevice#write 
  0.06      0.108     0.003     0.000     0.105     4000   Object#to_json 
  0.06      0.003     0.003     0.000     0.000     1000   <Class::ActionView::Base>#default_formats 
  0.06      0.003     0.003     0.000     0.000     5000   URI::Generic#split_userinfo 
  0.06      3.368     0.003     0.000     3.365     1000   Rails::Rack::Logger#call 
  0.06      0.504     0.003     0.000     0.501     1000   ActionView::CompiledTemplates#_app_views_rabl_sample__json_rabl__219676393937757326_40216240 
  0.06      0.003     0.003     0.000     0.001     4000   <Class::Proc>#new 
  0.06      0.003     0.003     0.000     0.000     9000   Hash#has_key? 
