Thread ID: 18456180
Fiber ID: 52550820
Total: 5.751410
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.06      0.004     0.004     0.000     0.000     6000   <Module::URI>#scheme_list 
  0.06      0.004     0.004     0.000     0.000     4000   Module#to_s 
  0.06      0.021     0.004     0.000     0.018     4000   ActionView::LookupContext::DetailsCache#details_key 
  0.06      0.094     0.004     0.000     0.091     4000   ActiveSupport::Notifications::Fanout::Subscribers::Evented#start 
  0.06      2.183     0.004     0.000     2.180     1000   Benchmark#realtime 
  0.06      0.041     0.004     0.000     0.038     1000   ActionView::LookupContext#initialize 
  0.06      0.003     0.003     0.000     0.000     3000   Rack::Utils::KeySpaceConstrainedParams#initialize 
  0.06      0.003     0.003     0.000     0.000     5000   Mutex#lock 
  0.06      0.003     0.003     0.000     0.000     6000   URI::Generic#set_fragment 
  0.06      0.022     0.003     0.000     0.019     1000   Rack::Request#GET 
  0.06      5.750     0.003     0.000     5.746     2000  *ActiveSupport::Testing::Performance#run_test 
  0.06      0.025     0.003     0.000     0.022    10000  *<Class::ActiveRecord::LogSubscriber>#runtime 
  0.06      0.009     0.003     0.000     0.005     1000   Rack::Test::Session#default_env 
  0.06      0.009     0.003     0.000     0.006     2000  *<Class::ActionController::Metal>#action 
  0.06      0.008     0.003     0.000     0.005     2000   Rack::Request#path 
  0.06      0.012     0.003     0.000     0.009     2000   MonitorMixin#initialize 
  0.06      0.003     0.003     0.000     0.000     6000   URI::Generic#set_host 
  0.06      0.187     0.003     0.000     0.184     4000   ActiveSupport::Notifications::Fanout#listening? 
  0.06      0.003     0.003     0.000     0.000     1000   <Class::ActionView::Base>#default_formats 
  0.06      0.006     0.003     0.000     0.002     4000   ActionController::Parameters#convert_hashes_to_parameters 
  0.06      0.003     0.003     0.000     0.000     3000   String#strip 
  0.06      0.021     0.003     0.000     0.017    10000  *<Class::ActiveRecord::LogSubscriber>#runtime= 
  0.06      0.017     0.003     0.000     0.014     1000   ActionDispatch::Http::Headers#env_name 
  0.06      0.018     0.003     0.000     0.015     3000   ActiveSupport::Notifications::Fanout::Subscribers::Timed#finish 
  0.06      0.032     0.003     0.000     0.029     1000   ActionView::Base#initialize 
  0.06      0.003     0.003     0.000     0.000     5000   URI::Generic#split_userinfo 
  0.06      0.003     0.003     0.000     0.000     2000   ActiveRecord::Relation#reset 
  0.06      0.003     0.003     0.000     0.000     1000   ActionDispatch::Journey::Route#initialize 
  0.06      0.003     0.003     0.000     0.000     4000   Rack::BodyProxy#initialize 
  0.06      0.003     0.003     0.000     0.000     3000   String#to_sym 
  0.06      0.009     0.003     0.000     0.005     1000   <Class::ActionDispatch::Journey::Router::Utils>#normalize_path 
  0.06      0.037     0.003     0.000     0.034     1000   URI::Generic#== 
  0.06      0.067     0.003     0.000     0.063     3000   URI::HTTP#initialize 
  0.06      0.009     0.003     0.000     0.005     2000   ActiveRecord::Relation#initialize_copy 
  0.06      0.003     0.003     0.000     0.000     3000   Kernel#instance_variable_defined? 
  0.06      0.003     0.003     0.000     0.000     8000   <Module::Process>#pid 
  0.06      0.032     0.003     0.000     0.028     2000   ActionDispatch::Http::Upload#normalize_encode_params 
  0.06      0.016     0.003     0.000     0.013     1000   ActiveRecord::Delegation::ClassMethods#new 
  0.06      3.400     0.003     0.000     3.397     1000   AbstractController::Base#process 
  0.06      0.048     0.003     0.000     0.045     1000   ActiveRecord::QueryCache#restore_query_cache_settings 
  0.06      0.012     0.003     0.000     0.009     2000  *Rack::Response#write 
  0.06      0.003     0.003     0.000     0.000     6000   URI::Generic#set_path 
  0.06      0.003     0.003     0.000     0.000     5000   Hash#update 
  0.06      0.029     0.003     0.000     0.026     8000  *<Module::ActiveSupport::Notifications>#instrumenter 
  0.06      0.005     0.003     0.000     0.001     3000   Arel::Visitors::ToSql#quote_table_name 
  0.06      0.018     0.003     0.000     0.015     1000   Rack::Session::Abstract::ID#commit_session 
  0.06      0.006     0.003     0.000     0.003     4000   #<Module:0x000000030473f8>#config 
  0.06      0.003     0.003     0.000     0.000     3000   Kernel#method 
  0.06      0.003     0.003     0.000     0.000     2000   Kernel#lambda 
  0.06      0.008     0.003     0.000     0.005     3000   Rack::Utils::KeySpaceConstrainedParams#to_params_hash 
  0.06      0.009     0.003     0.000     0.006     4000   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name 
  0.06      0.003     0.003     0.000     0.000     7000   Symbol#to_proc 
  0.06      4.426     0.003     0.000     4.423     1000   Rails::Rack::Logger#call 
  0.06      0.098     0.003     0.000     0.095     2000   ActionDispatch::Request#cookie_jar 
  0.06      0.009     0.003     0.000     0.006     2000   URI::Parser#unescape 
  0.06      0.018     0.003     0.000     0.015     1000   <Class::ActionDispatch::Request::Session>#create 
  0.06      0.041     0.003     0.000     0.038     1000   ActiveRecord::Railties::ControllerRuntime#append_info_to_payload 
  0.05      0.005     0.003     0.000     0.001     1000   Rabl::Helpers#determine_object_root 
  0.05      0.003     0.003     0.000     0.000     3000   Hash#values_at 
  0.05      0.003     0.003     0.000     0.000     1000   <Class::File>#join 
  0.05      0.024     0.003     0.000     0.021     1000   ActionDispatch::Response#rack_response 
  0.05      0.029     0.003     0.000     0.026     1000   JSON#generate 
  0.05      0.027     0.003     0.000     0.024     4000  *ActionView::LookupContext::Accessors#initialize_details 
  0.05      0.015     0.003     0.000     0.012     4000   ActionController::StrongParameters#params 
  0.05      1.557     0.003     0.000     1.554     1000   ActionView::CompiledTemplates#_app_views_rabl_sample__json_rabl__2896907059371968166_40966920 
  0.05      0.022     0.003     0.000     0.019     1000   Arel::SelectManager#initialize 
  0.05      0.119     0.003     0.000     0.116     1000   ActionView::TemplateRenderer#find_layout 
  0.05      0.004     0.003     0.000     0.000     4000   <Class::Proc>#new 
  0.05      0.012     0.003     0.000     0.009     3000   ActiveSupport::TaggedLogging::Formatter#tags_text 
  0.05      0.003     0.003     0.000     0.000     1000   SQLite3::Statement#close 
  0.05      0.017     0.003     0.000     0.014     1000   <Class::ActionDispatch::Http::ParameterFilter::CompiledFilter>#compile 
  0.05      0.003     0.003     0.000     0.000     1000   String#sub 
  0.05      0.003     0.003     0.000     0.000     3000   ActionDispatch::Response::Buffer#initialize 
  0.05      0.003     0.003     0.000     0.000     3000   <Class::Hash>#[] 
  0.05      0.036     0.003     0.000     0.032     1000   ActiveRecord::LogSubscriber#sql 
  0.05      0.066     0.003     0.000     0.063     3000   Logger::LogDevice#write 
  0.05      4.175     0.003     0.000     4.172     1000   ActionDispatch::Callbacks#_run__4274170026183072122__call__callbacks 
  0.05      0.005     0.003     0.000     0.002     3000   ActiveSupport::HashWithIndifferentAccess#convert_value 
  0.05      0.035     0.003     0.000     0.032     1000   ActionController::Base#_layout 
  0.05      0.003     0.003     0.000     0.000     5000   Module#< 
  0.05      3.509     0.003     0.000     3.506     1000   ActionController::Metal#dispatch 
  0.05      0.003     0.003     0.000     0.000     1000   Rack::Request#trusted_proxy? 
  0.05      0.013     0.003     0.000     0.010     2000   Kernel#clone 
  0.05      0.003     0.003     0.000     0.000     7000   Array#push 
  0.05      0.005     0.003     0.000     0.002     1000   Rabl::Engine#reset_options! 
  0.05      0.007     0.003     0.000     0.004     3000   Object#blank? 
  0.05      4.470     0.003     0.000     4.467     1000   ActionDispatch::RequestId#call 
  0.05      1.238     0.003     0.000     1.235     1000   Rabl::Builder#build 
  0.05      0.034     0.003     0.000     0.031     1000   ActiveRecord::Relation#scoping 
  0.05      0.003     0.003     0.000     0.000    10000   Array#blank? 
  0.05      0.033     0.003     0.000     0.030     2000   ActionDispatch::Http::Cache::Response#cache_control_headers 
  0.05      3.957     0.003     0.000     3.954     1000   ActionDispatch::Journey::Router#call 
  0.05      0.030     0.003     0.000     0.027     2000   ActiveSupport::Notifications::Event#duration 
  0.05      0.009     0.003     0.000     0.006     2000   ActionDispatch::Http::Cache::Response#cache_control_segments 
  0.05      0.074     0.003     0.000     0.071     1000   ActionDispatch::Request#POST 
  0.05      0.003     0.003     0.000     0.000     4000   SQLite3::Statement#column_name 
  0.05      0.026     0.003     0.000     0.023     2000  *AbstractController::Rendering#view_assigns 
  0.05      0.150     0.003     0.000     0.147     1000   Rack::MockResponse#initialize 
  0.05      0.021     0.003     0.000     0.018     1000   ActiveRecord::Core::ClassMethods#relation 
  0.05      0.005     0.003     0.000     0.002     2000   ActiveRecord::Scoping::ScopeRegistry#value_for 
  0.05      0.048     0.003     0.000     0.045     3000   <Class::ActionView::LookupContext::DetailsKey>#get 
  0.05      3.562     0.003     0.000     3.559     1000   ActionController::RackDelegation#dispatch 
  0.05      0.004     0.003     0.000     0.001     2000   StringIO#initialize 
  0.05      0.010     0.003     0.000     0.007     1000   ActiveSupport::TaggedLogging::Formatter#push_tags 
  0.05      0.018     0.003     0.000     0.015     3000   ActiveRecord::LogSubscriber#logger 
  0.05      4.103     0.003     0.000     4.100     1000   Rack::Session::Abstract::ID#context 
  0.05      0.003     0.003     0.000     0.000     1000   ActiveRecord::Relation#initialize 
  0.05      0.016     0.003     0.000     0.013     1000   ActiveRecord::Railties::ControllerRuntime::ClassMethods#log_process_action 
  0.05      0.003     0.003     0.000     0.000     2000   <Class::Regexp>#escape 
  0.05      0.003     0.003     0.000     0.000     5000   URI::Generic#set_opaque 
  0.05      0.003     0.003     0.000     0.000     5000   URI::Generic#set_registry 
  0.05      0.062     0.003     0.000     0.059     2000  *JsonTestTest#_run__4105572073353247258__setup__callbacks 
  0.05      0.032     0.003     0.000     0.029     1000   JSON#dump 
  0.05      0.004     0.003     0.000     0.001     4000   ActiveRecord::Scoping::ScopeRegistry#raise_invalid_scope_type! 
  0.05      0.469     0.003     0.000     0.467     1000   ActiveRecord::ConnectionAdapters::QueryCache#select_all 
  0.05      0.010     0.003     0.000     0.007     1000   ActionController::Parameters#initialize 
  0.05      4.189     0.003     0.000     4.186     1000   ActionDispatch::Callbacks#call 
  0.05      0.104     0.003     0.000     0.101     1000   AbstractController::Layouts#_default_layout 
  0.05      0.003     0.003     0.000     0.000     3000   URI::Generic#parser 
  0.05      0.004     0.003     0.000     0.001     3000   Array#delete 
  0.05      0.011     0.003     0.000     0.008     2000   URI::Generic#normalize 
  0.05      0.097     0.003     0.000     0.094     1000   ActionDispatch::Journey::Router#filter_routes 
  0.05      0.003     0.003     0.000     0.000     8000   Kernel#eql? 
  0.05      0.143     0.003     0.000     0.140     2000   ActiveRecord::ConnectionAdapters::DatabaseStatements#to_sql 
  0.05      1.215     0.003     0.000     1.212     1000   Rabl::Builder#node 
  0.05      2.150     0.003     0.000     2.148     1000   AbstractController::Rendering#render 
  0.05      0.007     0.003     0.000     0.004     4000   Numeric#quo 
  0.05      2.055     0.003     0.000     2.052     1000   ActionController::Renderers#render_to_body 
  0.05      0.027     0.003     0.000     0.024     1000   ActionController::ParamsWrapper#_wrapper_enabled? 
  0.05      0.006     0.003     0.000     0.004     4000   BasicObject#!= 
  0.05      0.015     0.003     0.000     0.012     3000   Enumerable#find_all 
  0.05      0.070     0.003     0.000     0.067     1000   ActionController::Rendering#_normalize_options 
  0.05      0.003     0.003     0.000     0.000     1000   Exception#initialize 
  0.05      0.024     0.003     0.000     0.021     4000   String#blank? 
  0.05      0.007     0.003     0.000     0.004     4000  *Proc#yield 
  0.05      0.029     0.003     0.000     0.027     3000   Logger#format_message 
  0.05      0.003     0.003     0.000     0.000     5000   Array#initialize_copy 
  0.05      0.003     0.003     0.000     0.000     1000   ActionDispatch::Cookies::CookieJar#initialize 
  0.05      0.009     0.003     0.000     0.006     1000   <Class::Digest::Class>#digest 
  0.05      0.003     0.003     0.000     0.000     5000   Array#[]= 
  0.05      0.007     0.003     0.000     0.004     2000   <Module::Mime>#[] 
  0.05      0.210     0.003     0.000     0.207     1000   ActionDispatch::Http::FilterParameters#filtered_parameters 
  0.05      0.003     0.003     0.000     0.000     1000   String#unpack 
  0.05      0.015     0.003     0.000     0.013     1000   ActiveRecord::QueryMethods#build_select 
  0.05      0.824     0.003     0.000     0.822     1000   ActiveRecord::Relation::DeprecatedMethods#first 
  0.04      0.300     0.003     0.000     0.297     1000   ActiveRecord::ConnectionAdapters::AbstractAdapter#log 
  0.04      1.235     0.003     0.000     1.233     1000   Rabl::Builder#cache_results 
  0.04      0.027     0.003     0.000     0.024     4000  *ActiveRecord::Scoping::ClassMethods#current_scope 
  0.04      0.015     0.003     0.000     0.013     1000   ActionView::AbstractRenderer#prepend_formats 
  0.04      4.172     0.003     0.000     4.169     1000   ActiveRecord::ConnectionAdapters::ConnectionManagement#call 
  0.04      0.004     0.003     0.000     0.002     3000   Mime::Type#ref 
  0.04      0.005     0.003     0.000     0.002     3000   ActionDispatch::Response#munge_body_object 
  0.04      0.121     0.003     0.000     0.119     3000   Logger#info 
  0.04      0.007     0.003     0.000     0.004     2000   ActionDispatch::Response#status= 
  0.04      4.201     0.003     0.000     4.199     1000   ActionDispatch::DebugExceptions#call 
  0.04      0.004     0.003     0.000     0.001     1000   ActionDispatch::Request#method 
  0.04      0.043     0.003     0.000     0.040     2000   <Class::Rack::Utils::HeaderHash>#new 
  0.04      0.038     0.003     0.000     0.036     1000   ActionDispatch::Request#GET 
  0.04      4.527     0.003     0.000     4.524     3000  *ActiveSupport::Cache::Strategy::LocalCache::Middleware#call 
  0.04      0.085     0.003     0.000     0.082     2000   ActiveSupport::LogSubscriber#info 
  0.04      0.004     0.002     0.000     0.001     1000   ActionController::Metal#response_body= 
  0.04      0.039     0.002     0.000     0.036     1000   ActiveRecord::Scoping::Named::ClassMethods#all 
  0.04      0.004     0.002     0.000     0.001     2000   Rack::Test::Session#last_request 
  0.04      0.006     0.002     0.000     0.004     1000   URI::Generic#port= 
  0.04      0.044     0.002     0.000     0.041     1000   ActionDispatch::Cookies::ChainedCookieJars#signed_or_encrypted 
  0.04      0.112     0.002     0.000     0.109     2000  *ActionView::TemplateRenderer#resolve_layout 
  0.04      0.003     0.002     0.000     0.001     1000   Rabl::Engine#node 
  0.04      4.040     0.002     0.000     4.037     1000   Rack::Head#call 
  0.04      0.003     0.002     0.000     0.001     1000   ActionController::Rendering#_process_options 
  0.04      4.473     0.002     0.000     4.470     1000   Rack::MethodOverride#call 
  0.04      0.012     0.002     0.000     0.009     2000  *ActionController::Renderers#_handle_render_options 
  0.04      0.011     0.002     0.000     0.009     1000   Rack::Session::Abstract::ID#commit_session? 
  0.04      0.012     0.002     0.000     0.009     1000   ActionView::Helpers::ControllerHelper#assign_controller 
  0.04      0.010     0.002     0.000     0.008     1000   ActionController::Instrumentation::ClassMethods#log_process_action 
  0.04      0.068     0.002     0.000     0.066     3000  *Rack::BodyProxy#close 
  0.04      0.050     0.002     0.000     0.047     1000   Arel::Visitors::ToSql#visit_Arel_Nodes_JoinSource 
  0.04      3.370     0.002     0.000     3.368     1000   ActionController::ParamsWrapper#process_action 
  0.04      0.014     0.002     0.000     0.011     2000   ActionDispatch::Response#merge_default_headers 
  0.04      0.071     0.002     0.000     0.068     1000   Rack::Test::CookieJar#for 
  0.04      0.002     0.002     0.000     0.000     4000   Rack::MockSession#last_response 
  0.04      0.008     0.002     0.000     0.006     1000   ActiveRecord::Delegation::ClassMethods#relation_class_for 
  0.04      0.004     0.002     0.000     0.002     1000   Rack::Utils::KeySpaceConstrainedParams#[]= 
  0.04      0.003     0.002     0.000     0.000     1000   Arel::Nodes::SelectStatement#initialize 
  0.04      0.007     0.002     0.000     0.005     1000   Rack::Response#finish 
  0.04      0.012     0.002     0.000     0.009     1000   ActionController::HideActions#method_for_action 
  0.04      2.597     0.002     0.000     2.594     1000   AbstractController::Callbacks#process_action 
  0.04      0.115     0.002     0.000     0.113     1000   ActionView::LookupContext#with_layout_format 
  0.04      0.002     0.002     0.000     0.000     5000   Mutex#unlock 
  0.04      0.010     0.002     0.000     0.008     2000   ActionView::PathSet#initialize 
  0.04      0.006     0.002     0.000     0.004     2000   <Class::ActionController::Base>#perform_caching 
  0.04      0.002     0.002     0.000     0.000     4000   URI::Generic#absolute? 
  0.04      0.002     0.002     0.000     0.000     1000   Regexp#to_s 
  0.04      0.005     0.002     0.000     0.003     1000   ActiveSupport::StringInquirer#method_missing 
  0.04      0.003     0.002     0.000     0.000     2000   ActionDispatch::Integration::Runner#respond_to? 
  0.04      0.008     0.002     0.000     0.006     1000   Rails::Rack::Logger#development? 
  0.04      0.002     0.002     0.000     0.000     7000   Kernel#freeze 
  0.04      0.005     0.002     0.000     0.003     3000   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new 
  0.04      0.004     0.002     0.000     0.002     4000   Rational#to_f 
  0.04      3.384     0.002     0.000     3.381     1000   ActiveRecord::Railties::ControllerRuntime#process_action 
  0.04      2.029     0.002     0.000     2.027     1000   AbstractController::Rendering#_render_template 
  0.04      0.067     0.002     0.000     0.064     1000   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params! 
  0.04      4.196     0.002     0.000     4.194     1000   ActionDispatch::RemoteIp#call 
  0.04      0.004     0.002     0.000     0.001     4000   <Class::ActiveSupport::Duration>#=== 
  0.04      0.069     0.002     0.000     0.066     1000   ActiveRecord::QueryMethods#order 
  0.04      0.002     0.002     0.000     0.000     1000   String#inspect 
  0.04      0.002     0.002     0.000     0.000     3000   ActiveRecord::Core::ClassMethods#arel_table 
  0.04      0.015     0.002     0.000     0.013     1000   SQLite3::Statement#get_metadata 
  0.04      0.002     0.002     0.000     0.000     3000   String#[] 
  0.04      0.002     0.002     0.000     0.000     1000   Array#uniq! 
  0.04      0.003     0.002     0.000     0.001     1000   ActionDispatch::Cookies::CookieJar#handle_options 
  0.04      0.010     0.002     0.000     0.008     2000   ActiveSupport::Configurable#config 
  0.04      0.037     0.002     0.000     0.035     2000   ActiveRecord::ConnectionAdapters::ConnectionHandler#connected? 
  0.04      0.003     0.002     0.000     0.001     2000   <Class::Mime::Type>#lookup_by_extension 
  0.04      0.010     0.002     0.000     0.008     1000   URI::Generic#scheme= 
  0.04      0.028     0.002     0.000     0.026     1000   Array#select! 
  0.04      0.004     0.002     0.000     0.002     2000   Rack::Utils#status_code 
  0.04      0.005     0.002     0.000     0.003     1000   ActionController::MiddlewareStack#build 
  0.04      1.648     0.002     0.000     1.646     1000   ActionView::Template#render 
  0.04      0.003     0.002     0.000     0.000     6000   Fixnum#== 
  0.04      0.005     0.002     0.000     0.003     2000   ConditionVariable#initialize 
  0.04      0.003     0.002     0.000     0.001     1000   Arel::SelectManager#from 
  0.04      0.008     0.002     0.000     0.006     3000   ActiveSupport::Notifications::Fanout::Subscribers::Timed#start 
  0.04      0.151     0.002     0.000     0.149     1000   ActionDispatch::Session::CookieStore#cookie_jar 
  0.04      0.002     0.002     0.000     0.000     1000   String#delete 
  0.04      0.015     0.002     0.000     0.013     1000   Turbolinks::Cookies#set_request_method_cookie 
  0.04      0.002     0.002     0.000     0.000     2000   <Class::Mime::Type>#lookup 
  0.04      0.007     0.002     0.000     0.005     1000   URI::Generic#check_scheme 
  0.04      0.008     0.002     0.000     0.006     1000   AbstractController::Layouts#_layout_for_option 
  0.04      0.042     0.002     0.000     0.040     1000   Kernel#URI 
  0.04      0.002     0.002     0.000     0.000     2000   <Class::ActionDispatch::Response>#default_headers 
  0.04      0.002     0.002     0.000     0.000     3000   ActiveRecord::QueryMethods#order_values 
  0.04      0.019     0.002     0.000     0.017     2000   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default 
  0.04      0.008     0.002     0.000     0.006     3000   ActionDispatch::Response#build_buffer 
  0.04      0.004     0.002     0.000     0.002     2000   ActiveRecord::Delegation#primary_key 
  0.04      0.002     0.002     0.000     0.000     5000   ActionDispatch::Integration::Runner#integration_session 
  0.04      0.006     0.002     0.000     0.004     1000   URI::Generic#check_host 
  0.04      0.004     0.002     0.000     0.002     2000   URI::Generic#component 
  0.04      0.002     0.002     0.000     0.000     6000   Array#sort! 
  0.04      0.008     0.002     0.000     0.006     1000   AbstractController::Layouts#initialize 
  0.04      0.005     0.002     0.000     0.003     2000   ActiveRecord::Scoping::ScopeRegistry#set_value_for 
  0.04      0.002     0.002     0.000     0.000     4000   SQLite3::Statement#column_decltype 
  0.04      0.002     0.002     0.000     0.000     3000   Logger#format_severity 
  0.04      0.009     0.002     0.000     0.007     2000   ActionView::PathSet#each 
  0.04      0.002     0.002     0.000     0.000     4000   NilClass#to_s 
  0.03      0.002     0.002     0.000     0.000     1000   ActionDispatch::Request::Session#initialize 
  0.03      0.031     0.002     0.000     0.029     1000   URI::Parser#convert_to_uri 
  0.03      0.002     0.002     0.000     0.000     2000   Arel::Visitors::ToSql#quote_column_name 
  0.03      0.010     0.002     0.000     0.008     1000   <Class::ActiveSupport::LogSubscriber>#flush_all! 
  0.03      0.005     0.002     0.000     0.003     1000   ActionController::Streaming#_process_options 
  0.03      0.002     0.002     0.000     0.000     2000   ActionDispatch::Integration::Session#_mock_session 
  0.03      0.002     0.002     0.000     0.000     1000   ActionDispatch::Http::URL#raw_host_with_port 
  0.03      1.730     0.002     0.000     1.728     1000   ActionView::AbstractRenderer#instrument 
  0.03      0.029     0.002     0.000     0.027     2000   Rack::Request#parse_query 
  0.03      0.009     0.002     0.000     0.007     2000   URI::Generic#split_path 
  0.03      0.051     0.002     0.000     0.049     2000   ActiveRecord::ConnectionHandling#connected? 
  0.03      0.017     0.002     0.000     0.015     2000   URI::Generic#component_ary 
  0.03      0.041     0.002     0.000     0.039     1000   ActiveRecord::DeprecatedFinders#all 
  0.03      0.014     0.002     0.000     0.012     1000   ActionDispatch::Integration::Runner#copy_session_variables! 
  0.03      0.015     0.002     0.000     0.013     1000   ActionDispatch::ParamsParser#parse_formatted_parameters 
  0.03      0.008     0.002     0.000     0.006     1000   ActionDispatch::Http::FilterParameters#filtered_path 
  0.03      0.005     0.002     0.000     0.004     1000   ActionDispatch::FileHandler#escape_glob_chars 
  0.03      0.160     0.002     0.000     0.158     1000   ActionDispatch::Session::CookieStore#unpacked_cookie_data 
  0.03      0.008     0.002     0.000     0.006     1000   ActionDispatch::FileHandler#unescape_path 
  0.03      0.002     0.002     0.000     0.000     5001   Integer#to_i 
  0.03      0.042     0.002     0.000     0.041     1000   RablController#sample3 
  0.03      0.005     0.002     0.000     0.003     2000   Rabl::Engine#respond_to? 
  0.03      0.021     0.002     0.000     0.019     4000  *ActionController::Parameters#[] 
  0.03      0.003     0.002     0.000     0.001     1000   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize 
  0.03      0.008     0.002     0.000     0.006     1000   URI::Generic#host= 
  0.03      0.063     0.002     0.000     0.061     1000   SQLite3::Database#prepare 
  0.03      0.003     0.002     0.000     0.001     1000   Rack::ETag#skip_caching? 
  0.03      4.056     0.002     0.000     4.054     1000   ActionDispatch::ParamsParser#call 
  0.03      0.004     0.002     0.000     0.002     2000   #<Module:0x000000030473f8>#config= 
  0.03      0.002     0.002     0.000     0.000     2000   Rack::MockSession#cookie_jar 
  0.03      0.031     0.002     0.000     0.029     1000   ActionDispatch::Cookies::ChainedCookieJars#encrypted 
  0.03      0.003     0.002     0.000     0.001     2000   Rack::Request#script_name 
  0.03      0.002     0.002     0.000     0.000     4000   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name_cache 
  0.03      0.003     0.002     0.000     0.001     2000   Rack::Test::Session#last_response 
  0.03      0.064     0.002     0.000     0.062     1000   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller! 
  0.03      0.010     0.002     0.000     0.008     2000   Rack::Utils#unescape 
  0.03      0.002     0.002     0.000     0.000     3000   Rails::Rack::Logger#logger 
  0.03      0.032     0.002     0.000     0.031     2000   Enumerable#each_with_index 
  0.03      0.058     0.002     0.000     0.056     1000   Rack::Test::Cookie#matches? 
  0.03      0.005     0.002     0.000     0.004     1000   Digest::Instance#digest 
  0.03      0.004     0.002     0.000     0.002     1000   ActionController::Rendering#_normalize_args 
  0.03      0.002     0.002     0.000     0.000     1000   Array#| 
  0.03      0.014     0.002     0.000     0.012     1000   ActionDispatch::Routing::RouteSet::Dispatcher#controller 
  0.03      0.075     0.002     0.000     0.073     1000   AbstractController::Rendering#_normalize_render 
  0.03      0.019     0.002     0.000     0.017     2000   ActiveSupport::HashWithIndifferentAccess#dup 
  0.03      0.018     0.002     0.000     0.016     4000  *ActiveRecord::Scoping::ClassMethods#current_scope= 
  0.03      0.003     0.002     0.000     0.001     1000   JSON::Ext::Generator::State#configure 
  0.03      2.039     0.002     0.000     2.037     1000   AbstractController::Rendering#render_to_body 
  0.03      0.002     0.002     0.000     0.001     1000   Rack::Test::Session#initialize 
  0.03      0.011     0.002     0.000     0.010     1000   ActionDispatch::Routing::RouteSet::Dispatcher#controller_reference 
  0.03      0.002     0.002     0.000     0.000     2000   URI::Generic#path_query 
  0.03      0.002     0.002     0.000     0.000     1000   Digest::Base#finish 
  0.03      0.002     0.002     0.000     0.000     1000   ActiveRecord::Result#initialize 
  0.03      0.006     0.002     0.000     0.004     2000   Rack::Request#split_ip_addresses 
  0.03      2.241     0.002     0.000     2.239     1000   ActionController::Instrumentation#render 
  0.03      0.006     0.002     0.000     0.004     1000   Rails::Rack::Logger#finish 
  0.03      0.003     0.002     0.000     0.001     1000   Rack::Test::Cookie#path 
  0.03      0.006     0.002     0.000     0.005     1000   Arel::SelectManager#take 
  0.03      5.229     0.002     0.000     5.227     1000   Rack::Test::Session#request 
  0.03      0.002     0.002     0.000     0.000     1000   Rack::ConditionalGet#fresh? 
  0.03      0.002     0.002     0.000     0.000     1000   Rabl::Configuration#json_engine 
  0.03      0.017     0.002     0.000     0.015     1000   SQLite3::Statement#columns 
  0.03      0.020     0.002     0.000     0.019     2000   Hash#with_indifferent_access 
  0.03      0.070     0.002     0.000     0.068     1000   AbstractController::Rendering#view_context 
  0.03      0.004     0.002     0.000     0.002     1000   <Class::AbstractController::Base>#controller_path 
  0.03      0.174     0.002     0.000     0.172     1000   ActionDispatch::Request::Session#exists? 
  0.03      0.002     0.002     0.000     0.000     2000   Rack::Test::Cookie#domain 
  0.03      0.005     0.002     0.000     0.004     2000   ThreadSafe::MriCacheBackend#compute_if_absent 
  0.03      0.005     0.002     0.000     0.003     1000   ActiveRecord::Sanitization::ClassMethods#sanitize_sql_for_conditions 
  0.03      2.032     0.002     0.000     2.030     1000   ActionController::Streaming#_render_template 
  0.03      0.183     0.002     0.000     0.181     1000   Turbolinks::XHRHeaders#set_xhr_redirected_to 
  0.03      0.008     0.002     0.000     0.006     2000   MonitorMixin::ConditionVariable#initialize 
  0.03      0.003     0.002     0.000     0.001     1000   AbstractController::Rendering#view_context_class 
  0.03      0.002     0.002     0.000     0.000     2000   ActionDispatch::Http::Headers#initialize 
  0.03      0.004     0.002     0.000     0.002     1000   ActiveRecord::QueryMethods#collapse_wheres 
  0.03      0.002     0.002     0.000     0.000     4000   NilClass#blank? 
  0.03      0.010     0.002     0.000     0.008     1000   ActionDispatch::Journey::Path::Pattern::MatchData#captures 
  0.03      0.023     0.002     0.000     0.021     2000   ActiveRecord::ConnectionAdapters::ConnectionPool#connected? 
  0.03      2.187     0.002     0.000     2.185     1000   ActionController::Instrumentation#cleanup_view_runtime 
  0.03      0.002     0.002     0.000     0.000     2000   <Class::ActionDispatch::Request::Session>#find 
  0.03      0.015     0.002     0.000     0.013     2000   ActiveSupport::InheritableOptions#inheritable_copy 
  0.03      3.601     0.002     0.000     3.599     1000   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch 
  0.03      0.019     0.002     0.000     0.017     1000   ActionDispatch::Http::Headers#[] 
  0.03      0.002     0.002     0.000     0.000     3000   Mime::Type#to_sym 
  0.03      0.002     0.002     0.000     0.000     1000   ActiveSupport::MessageVerifier#initialize 
  0.03      0.002     0.002     0.000     0.000     1000   SQLite3::Database#encoding 
