Thread ID: 18456180
Fiber ID: 52550820
Total: 4.060608
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.38      0.102     0.016     0.000     0.086     3000  *<Class::Rack::MockRequest>#env_for 
  0.37      0.041     0.015     0.000     0.026     6000   ActionDispatch::Request#initialize 
  0.36      0.015     0.015     0.000     0.000    31000   String#downcase 
  0.35      0.019     0.014     0.000     0.005    51000   ActiveSupport::Notifications::Fanout::Subscribers::Evented#matches? 
  0.35      0.014     0.014     0.000     0.000    58000   <Class::Thread>#current 
  0.35      0.025     0.014     0.000     0.011     3000  *URI::Generic#to_s 
  0.35      0.133     0.014     0.000     0.119    10000   Kernel#tap 
  0.33      0.018     0.013     0.000     0.004    12000   Time#initialize 
  0.32      0.013     0.013     0.000     0.000    21001   Symbol#to_s 
  0.32      0.013     0.013     0.000     0.000     6000   Hash#merge! 
  0.31      0.013     0.013     0.000     0.000     6000   MatchData#[] 
  0.31      0.013     0.013     0.000     0.000    35000   Module#=== 
  0.30      0.014     0.012     0.000     0.002    42000   String#== 
  0.30      0.012     0.012     0.000     0.000    45000   Kernel#class 
  0.29      0.023     0.012     0.000     0.011    15000   Enumerable#any? 
  0.29      0.072     0.012     0.000     0.060     5000   MonitorMixin#mon_synchronize 
  0.28      0.011     0.011     0.000     0.000     8000   String#gsub 
  0.28      0.145     0.011     0.000     0.134     8000   ActiveSupport::Notifications::Fanout#listeners_for 
  0.26      0.041     0.011     0.000     0.031     1000   Rack::Utils#parse_query 
  0.26      0.194     0.011     0.000     0.184     5000   URI::Parser#parse 
  0.25      0.010     0.010     0.000     0.000    49001   Kernel#respond_to_missing? 
  0.25      0.018     0.010     0.000     0.008     9000   Array#include? 
  0.25      0.153     0.010     0.000     0.143     3000   Logger#add 
  0.24      0.010     0.010     0.000     0.000    13000   Hash#initialize 
  0.24      0.010     0.010     0.000     0.000    13000   Kernel#instance_variable_defined? 
  0.24      0.019     0.010     0.000     0.009     3000   Time#minus_without_duration 
  0.24      0.012     0.010     0.000     0.002     3000   Array#collect 
  0.24      0.024     0.010     0.000     0.014     7000  *Rack::BodyProxy#respond_to? 
  0.24      0.016     0.010     0.000     0.006     5000   MonitorMixin#mon_enter 
  0.24      0.029     0.010     0.000     0.019     1000   URI::Generic#merge_path 
  0.24      0.021     0.010     0.000     0.011     3000   <Module::ActiveSupport::JSON::Encoding>#escape 
  0.23      0.932     0.009     0.000     0.923     1000   ActiveModelSerializersController#_run__258666716492909949__process_action__callbacks 
  0.23      0.017     0.009     0.000     0.008     5000   MonitorMixin#mon_exit 
  0.23      0.046     0.009     0.000     0.037     1000   Rack::Request#POST 
  0.23      3.986     0.009     0.000     3.976     1000   ActiveSupport::Testing::Performance::Metrics::Base#profile 
  0.23      3.322     0.009     0.000     3.313     1000   Rack::MockSession#request 
  0.23      0.186     0.009     0.000     0.177     1000   Rack::Test::Session#env_for 
  0.22      0.009     0.009     0.000     0.000     3000   String#sub 
  0.22      0.012     0.009     0.000     0.003     5000   URI::Generic#set_userinfo 
  0.22      0.009     0.009     0.000     0.000     6000   Array#join 
  0.21      0.018     0.009     0.000     0.009     6000   ActionDispatch::Http::FilterParameters#initialize 
  0.21      0.159     0.009     0.000     0.150    16000  *Mutex#synchronize 
  0.21      0.018     0.008     0.000     0.010    22000  *Hash#[] 
  0.20      0.087     0.008     0.000     0.079     3000  *ActionController::LogSubscriber#process_action 
  0.20      0.012     0.008     0.000     0.004     7000   URI::Generic#set_port 
  0.20      0.049     0.008     0.000     0.040     1000   Rack::Test::Cookie#valid? 
  0.20      1.321     0.008     0.000     1.312     2000   ActiveSupport::Notifications::Instrumenter#instrument 
  0.20      0.026     0.008     0.000     0.018     6000   ActionDispatch::Http::URL#initialize 
  0.20      0.012     0.008     0.000     0.004     2000   ActionDispatch::Http::MimeNegotiation#content_mime_type 
  0.20      0.008     0.008     0.000     0.000     7000   StringScanner#scan 
  0.19      0.008     0.008     0.000     0.000    16000   Hash#delete 
  0.19      0.180     0.008     0.000     0.172     2000   ActiveSupport::Subscriber#finish 
  0.19      0.424     0.008     0.000     0.416     4000  *Hash#each_key 
  0.19      0.104     0.008     0.000     0.096     1000   Rack::Response#initialize 
  0.19      0.129     0.008     0.000     0.121     1000   ActionDispatch::Journey::GTG::Simulator#simulate 
  0.18      0.055     0.007     0.000     0.048     2000  *ActionController::UrlFor#url_options 
  0.18      0.101     0.007     0.000     0.094     6000   ActionDispatch::Journey::GTG::TransitionTable#move 
  0.18      0.022     0.007     0.000     0.015    10000   <Class::ActionController::Base>#logger 
  0.18      0.053     0.007     0.000     0.045     2000   Array#map! 
  0.17      0.117     0.007     0.000     0.110     1000   URI::Generic#merge 
  0.17      0.007     0.007     0.000     0.000     2000   Rack::Request#scheme 
  0.17      0.007     0.007     0.000     0.000    14000   Hash#include? 
  0.17      0.026     0.007     0.000     0.019     3000   ActiveSupport::TaggedLogging::Formatter#call 
  0.17      0.026     0.007     0.000     0.019     7000   Object#present? 
  0.17      1.678     0.007     0.000     1.671     1000   ActionController::Instrumentation#process_action 
  0.16      3.035     0.006     0.000     3.029     2000  *Rails::Engine#call 
  0.16      0.006     0.006     0.000     0.000    12000   String#force_encoding 
  0.15      0.008     0.006     0.000     0.002     4000   Array#== 
  0.15      0.013     0.006     0.000     0.007     8000   URI::Generic#default_port 
  0.15      0.076     0.006     0.000     0.070     6000   ActionDispatch::Journey::GTG::TransitionTable#move_regexp 
  0.15      0.006     0.006     0.000     0.000     1000   <Module::OpenSSL::Random>#random_bytes 
  0.15      0.061     0.006     0.000     0.055     1000   ActionController::LogSubscriber#start_processing 
  0.15      2.359     0.006     0.000     2.353     1000   Rack::ETag#call 
  0.15      0.109     0.006     0.000     0.103    10000  *Enumerable#map 
  0.15      0.017     0.006     0.000     0.011     3000   Hash#each_pair 
  0.15      2.772     0.006     0.000     2.766     1000   Rails::Rack::Logger#call_app 
  0.15      0.006     0.006     0.000     0.000    21000   Kernel#block_given? 
  0.14      0.006     0.006     0.000     0.000    11000   ActiveSupport::Configurable::ClassMethods#config 
  0.14      0.027     0.006     0.000     0.021     6000   ActiveSupport::HashWithIndifferentAccess#update 
  0.14      1.967     0.006     0.000     1.961     5000   Proc#call 
  0.14      0.006     0.006     0.000     0.000    14000   Array#compact 
  0.14      0.023     0.006     0.000     0.017     3000   ActionDispatch::Response#body= 
  0.14      0.032     0.006     0.000     0.026     6000   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection_pool 
  0.14      0.009     0.006     0.000     0.003    10000   #<Class:0x0000000500e628>#logger 
  0.14      0.007     0.006     0.000     0.002     1000   Enumerable#sort_by 
  0.14      0.007     0.006     0.000     0.002     5000   Rack::Request#path_info 
  0.14      0.007     0.006     0.000     0.001     3000   ActiveSupport::Logger::SimpleFormatter#call 
  0.14      0.006     0.006     0.000     0.000     1000   ActionController::Metal#initialize 
  0.14      0.017     0.006     0.000     0.012     4000   ActiveSupport::HashWithIndifferentAccess#initialize 
  0.14      0.008     0.006     0.000     0.003     2000   <Module::URI>#decode_www_form_component 
  0.14      0.009     0.006     0.000     0.003     4000   ActionDispatch::Request#request_method 
  0.14      0.108     0.006     0.000     0.102     1000   ActionDispatch::FileHandler#match? 
  0.14      0.563     0.006     0.000     0.557     1000   ActiveRecord::Railties::ControllerRuntime#cleanup_view_runtime 
  0.14      0.006     0.006     0.000     0.000    52000   Kernel#=== 
  0.13      0.005     0.005     0.000     0.000     9000   Fixnum#to_default_s 
  0.13      0.005     0.005     0.000     0.000    14000   Kernel#kind_of? 
  0.13      0.010     0.005     0.000     0.005     4000   Rack::Utils::HeaderHash#[] 
  0.13      0.027     0.005     0.000     0.022    10000   ActionController::LogSubscriber#logger 
  0.13      0.147     0.005     0.000     0.142     3000   ActionDispatch::Http::Parameters#parameters 
  0.13      0.041     0.005     0.000     0.035     4000   <Class::ActiveRecord::LogSubscriber>#reset_runtime 
  0.13      0.019     0.005     0.000     0.013     1000   Rack::Request#ip 
  0.13      0.085     0.005     0.000     0.079     2000  *<Class::ActiveModel::Serializer>#build_json 
  0.13      0.018     0.005     0.000     0.013     1000   ActionController::TemplateAssertions#setup_subscriptions 
  0.13      0.014     0.005     0.000     0.009     1000   ActionDispatch::Response#assign_default_content_type_and_charset! 
  0.13      1.807     0.005     0.000     1.801     1000   AbstractController::Rendering#process 
  0.13      0.005     0.005     0.000     0.000    14000   Hash#key? 
  0.13      0.009     0.005     0.000     0.004     6000   ActionDispatch::Http::Parameters#initialize 
  0.13      0.005     0.005     0.000     0.000     2000   Regexp#=~ 
  0.13      0.005     0.005     0.000     0.000    10000   String#upcase 
  0.13      0.012     0.005     0.000     0.006     2000   ActiveSupport::Notifications::Event#initialize 
  0.13      2.609     0.005     0.000     2.604     4000  *ActiveSupport::Callbacks#run_callbacks 
  0.13      0.016     0.005     0.000     0.011     6000   Set#add? 
  0.12      0.181     0.005     0.000     0.176     1000   ActiveModel::Serializer#as_json 
  0.12      0.005     0.005     0.000     0.000     7000   Rack::Request#initialize 
  0.12      0.041     0.005     0.000     0.036     1000   ActiveRecord::Railties::ControllerRuntime#append_info_to_payload 
  0.12      0.005     0.005     0.000     0.000     3000   String#encode 
  0.12      0.008     0.005     0.000     0.003     6000   ActionDispatch::Response#[] 
  0.12      0.014     0.005     0.000     0.009     3000   Object#try 
  0.12      2.879     0.005     0.000     2.875     1000   Rack::Runtime#call 
  0.12      0.270     0.005     0.000     0.265     1000   ActionDispatch::Journey::Router#find_routes 
  0.12      0.009     0.005     0.000     0.005     6000   ActiveSupport::TaggedLogging::Formatter#current_tags 
  0.12      0.031     0.005     0.000     0.026    18000  *<Class::ActiveRecord::Base>#connection_handler 
  0.12      0.015     0.005     0.000     0.011     6000   ActiveRecord::ConnectionAdapters::ConnectionHandler#class_to_pool 
  0.12      0.005     0.005     0.000     0.000     3000   ActionDispatch::Http::URL#raw_host_with_port 
  0.11      0.630     0.005     0.000     0.625     1000   ActionController::Rendering#process_action 
  0.11      0.016     0.005     0.000     0.011     6000   ActionDispatch::Journey::GTG::TransitionTable#move_string 
  0.11      0.011     0.005     0.000     0.007     1000   <Module::SecureRandom>#random_bytes 
  0.11      0.005     0.005     0.000     0.000    15000   Array#first 
  0.11      0.038     0.004     0.000     0.033     6000   Kernel#!~ 
  0.11      0.018     0.004     0.000     0.014     4000   ActiveSupport::Callbacks::ClassMethods#__define_callbacks 
  0.11      0.100     0.004     0.000     0.096     4000  *ActiveModel::Serializer#root_name 
  0.11      0.008     0.004     0.000     0.003     5000   ActiveSupport::HashWithIndifferentAccess#convert_key 
  0.11      0.004     0.004     0.000     0.000    12000   Fixnum#+ 
  0.11      0.037     0.004     0.000     0.033     2000   Rack::Utils::HeaderHash#initialize 
  0.11      0.004     0.004     0.000     0.000     2000   Regexp#match 
  0.11      0.024     0.004     0.000     0.020     2000   ActionDispatch::Http::MimeNegotiation#formats 
  0.11      0.004     0.004     0.000     0.000     8000   <Class::URI::Generic>#default_port 
  0.11      0.050     0.004     0.000     0.046     4000   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection 
  0.11      0.006     0.004     0.000     0.002     6000   URI::Generic#set_scheme 
  0.11      0.026     0.004     0.000     0.022     1000   <Module::SecureRandom>#uuid 
  0.11      0.013     0.004     0.000     0.009     4000   ActiveSupport::HashWithIndifferentAccess#default 
  0.10      0.008     0.004     0.000     0.004    14000  *ActiveSupport::OrderedOptions#_get 
  0.10      0.005     0.004     0.000     0.001     1000   <Class::ActionDispatch::Cookies::CookieJar>#options_for_env 
  0.10      0.006     0.004     0.000     0.001     5000   Rack::Request#query_string 
  0.10      0.291     0.004     0.000     0.287     6000  *ActiveSupport::JSON::Encoding::Encoder#check_for_circular_references 
  0.10      0.006     0.004     0.000     0.002     6000   URI::Generic#userinfo 
  0.10      0.004     0.004     0.000     0.000     6000   ActiveSupport::SubscriberQueueRegistry#get_queue 
  0.10      0.004     0.004     0.000     0.000     4000   String#to_i 
  0.10      0.004     0.004     0.000     0.000    10000   Kernel#nil? 
  0.10      0.036     0.004     0.000     0.032     3000   Time#minus_with_coercion 
  0.10      0.004     0.004     0.000     0.000     1000   String#sub! 
  0.10      0.216     0.004     0.000     0.212     4000   Hash#fetch 
  0.10      0.045     0.004     0.000     0.041     2000   ActiveSupport::Subscriber#start 
  0.10      0.017     0.004     0.000     0.013     1000   Rack::ETag#digest_body 
  0.10      0.038     0.004     0.000     0.034     2000   ActionDispatch::Http::Cache::Response#prepare_cache_control! 
  0.10      0.024     0.004     0.000     0.020     1000   AbstractController::Layouts#_normalize_options 
  0.10      3.973     0.004     0.000     3.969     1000   JsonTestTest#test_active_model_serializers_sample2 
  0.10      0.007     0.004     0.000     0.003     3000   Kernel#Array 
  0.10      3.053     0.004     0.000     3.049     1000   Rails::Application#call 
  0.10      1.434     0.004     0.000     1.430     2000   <Module::ActiveSupport::Notifications>#instrument 
  0.10      0.004     0.004     0.000     0.000     4000   ActionDispatch::Request#check_method 
  0.10      2.521     0.004     0.000     2.517     1000   ActiveRecord::QueryCache#call 
  0.10      0.006     0.004     0.000     0.002     6000   Set#add 
  0.10      0.119     0.004     0.000     0.115     1000   <Class::ActionDispatch::Cookies::CookieJar>#build 
  0.09      0.007     0.004     0.000     0.003     8000   Set#include? 
  0.09      0.025     0.004     0.000     0.022     2000   Rack::Utils#parse_nested_query 
  0.09      0.004     0.004     0.000     0.000     2000   Regexp#to_s 
  0.09      0.009     0.004     0.000     0.005     1000   AbstractController::Rendering#_normalize_options 
  0.09      0.004     0.004     0.000     0.000     4000   String#to_sym 
  0.09      0.008     0.004     0.000     0.004     1000   ActionDispatch::Cookies::CookieJar#[]= 
  0.09      0.005     0.004     0.000     0.001     2000   URI::Generic#normalize! 
  0.09      0.031     0.004     0.000     0.027    12000  *ActiveSupport::Subscriber#event_stack 
  0.09      0.005     0.004     0.000     0.001     5000   MonitorMixin#mon_check_owner 
  0.09      3.014     0.004     0.000     3.010     1000   ActionDispatch::Static#call 
  0.09      0.012     0.004     0.000     0.009     1000   Rails::Application#build_original_fullpath 
  0.09      0.508     0.004     0.000     0.504     1000   Benchmark#realtime 
  0.09      0.004     0.004     0.000     0.000    12000   NilClass#nil? 
  0.09      0.043     0.004     0.000     0.039     1000   URI::Generic#merge0 
  0.09      2.401     0.004     0.000     2.398     1000   Rack::ConditionalGet#call 
  0.09      0.015     0.004     0.000     0.011     3000   ActiveSupport::JSON::Encoding::Encoder#options_for 
  0.09      0.008     0.004     0.000     0.005     2000   Rack::Request#path 
  0.09      2.032     0.004     0.000     2.028     1000   ActionDispatch::Routing::RouteSet::Dispatcher#call 
  0.09      0.013     0.004     0.000     0.010     2000   ActionDispatch::Journey::Path::Pattern#match 
  0.09      0.024     0.004     0.000     0.020     2000   ActionDispatch::Http::Parameters#normalize_encode_params 
  0.09      0.004     0.004     0.000     0.000     2000   <Class::Hash>#[] 
  0.09      2.471     0.004     0.000     2.468     1000   ActionDispatch::Cookies#call 
  0.09      0.004     0.004     0.000     0.000     5000   Hash#keys 
  0.09      0.003     0.003     0.000     0.000     6000   String#initialize_copy 
  0.09      0.054     0.003     0.000     0.050     1000   ActionDispatch::Cookies::EncryptedCookieJar#initialize 
  0.09      0.006     0.003     0.000     0.002     6000   Set#delete 
  0.09      0.031     0.003     0.000     0.027     1000   Turbolinks::XDomainBlocker#abort_xdomain_redirect 
  0.09      3.369     0.003     0.000     3.366     1000   Rack::Test::Session#process_request 
  0.08      0.073     0.003     0.000     0.069     4000   ActiveRecord::ConnectionHandling#retrieve_connection 
  0.08      0.026     0.003     0.000     0.022     4000   ActiveRecord::ConnectionAdapters::ConnectionPool#connection 
  0.08      0.003     0.003     0.000     0.000     6000   <Module::URI>#scheme_list 
  0.08      0.011     0.003     0.000     0.008     4000  *ActiveSupport::CachingKeyGenerator#generate_key 
  0.08      0.011     0.003     0.000     0.008     3000   ActiveSupport::Notifications::Fanout#subscribe 
  0.08      0.003     0.003     0.000     0.000     9000   Array#concat 
  0.08      0.009     0.003     0.000     0.005     2000  *<Class::ActionController::Metal>#action 
  0.08      0.033     0.003     0.000     0.030     1000   ActionDispatch::Journey::Router#get_routes_as_head 
  0.08      0.218     0.003     0.000     0.215     4000   ActionDispatch::Request::Session::Options#[] 
  0.08      0.003     0.003     0.000     0.000     1000   <Class::ActionView::Base>#default_formats 
  0.08      0.003     0.003     0.000     0.000     5000   Mutex#lock 
  0.08      0.055     0.003     0.000     0.052     1000   ActiveModel::Serializer#attributes 
  0.08      0.032     0.003     0.000     0.029     2000   ActionDispatch::Request#parse_query 
  0.08      0.003     0.003     0.000     0.000     6000   URI::Generic#set_query 
  0.08      0.007     0.003     0.000     0.004     2000   MonitorMixin#mon_initialize 
  0.08      0.003     0.003     0.000     0.000     3000   Hash#values_at 
  0.08      0.003     0.003     0.000     0.000     3000   String#tr 
  0.08      0.025     0.003     0.000     0.022     3000   Time#minus_with_duration 
  0.08      0.065     0.003     0.000     0.061     3000   URI::HTTP#initialize 
  0.08      0.012     0.003     0.000     0.008     2000   AbstractController::ViewPaths#_prefixes 
  0.08      0.060     0.003     0.000     0.057     1000   Rails::Rack::Logger#started_request_message 
  0.08      0.009     0.003     0.000     0.006     1000   <Class::ActionDispatch::Journey::Router::Utils>#normalize_path 
  0.08      0.003     0.003     0.000     0.000     3000   Rational#/ 
  0.08      2.424     0.003     0.000     2.420     1000   ActionDispatch::Flash#call 
  0.08      0.003     0.003     0.000     0.000     6000   URI::Generic#set_path 
  0.08      0.003     0.003     0.000     0.000     6000   URI::Generic#set_fragment 
  0.08      0.015     0.003     0.000     0.012     1000   ActionController::RackDelegation#response_body= 
  0.08      0.003     0.003     0.000     0.000     1000   ActionDispatch::FileHandler#ext 
  0.08      0.011     0.003     0.000     0.008     2000   MonitorMixin#initialize 
  0.08      0.003     0.003     0.000     0.000     3000   Rack::Utils::KeySpaceConstrainedParams#initialize 
  0.08      0.168     0.003     0.000     0.165     4000   <Module::URI>#parse 
  0.08      0.009     0.003     0.000     0.006     1000   Rack::Test::Session#default_env 
  0.08      0.003     0.003     0.000     0.000     1000   ActionDispatch::Journey::Route#initialize 
  0.08      0.003     0.003     0.000     0.000     3000   String#strip 
  0.08      0.003     0.003     0.000     0.000     2000   Array#& 
  0.08      0.003     0.003     0.000     0.000     6000   URI::Generic#set_host 
  0.08      0.003     0.003     0.000     0.000     4000   Rack::BodyProxy#initialize 
  0.08      0.021     0.003     0.000     0.018     1000   Rack::Request#GET 
  0.08      0.602     0.003     0.000     0.599     1000   ActiveModelSerializersController#sample2 
  0.08      4.059     0.003     0.000     4.056     2000  *ActiveSupport::Testing::Performance#run_test 
  0.07      0.038     0.003     0.000     0.035     1000   ActionView::LookupContext#initialize 
  0.07      0.015     0.003     0.000     0.012     1000   ActionDispatch::Http::Headers#env_name 
  0.07      0.003     0.003     0.000     0.000     5000   URI::Generic#split_userinfo 
  0.07      0.003     0.003     0.000     0.000     4000   <Class::Proc>#new 
  0.07      2.789     0.003     0.000     2.786     1000   ActiveSupport::TaggedLogging::Formatter#tagged 
  0.07      0.008     0.003     0.000     0.005     3000   Rack::Utils::KeySpaceConstrainedParams#to_params_hash 
  0.07      0.011     0.003     0.000     0.008     3000   ActiveSupport::TaggedLogging::Formatter#tags_text 
  0.07      0.028     0.003     0.000     0.025     2000   ActionDispatch::Http::Upload#normalize_encode_params 
  0.07      0.034     0.003     0.000     0.031     1000   URI::Generic#== 
  0.07      2.805     0.003     0.000     2.802     1000   Rails::Rack::Logger#call 
  0.07      1.737     0.003     0.000     1.734     1000   AbstractController::Base#process 
  0.07      0.006     0.003     0.000     0.003     4000   #<Module:0x000000030473f8>#config 
  0.07      0.485     0.003     0.000     0.482     1000   ActionController::Rendering#render 
  0.07      0.054     0.003     0.000     0.051     3000   Logger::LogDevice#write 
  0.07      0.008     0.003     0.000     0.005     4000   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name 
  0.07      0.016     0.003     0.000     0.013     1000   Rack::Session::Abstract::ID#commit_session 
  0.07      0.016     0.003     0.000     0.014     1000   <Class::ActionDispatch::Http::ParameterFilter::CompiledFilter>#compile 
  0.07      0.022     0.003     0.000     0.019     1000   ActionDispatch::Response#rack_response 
  0.07      0.009     0.003     0.000     0.006     2000   URI::Parser#unescape 
  0.07      0.123     0.003     0.000     0.120     2000   ActionDispatch::Request#cookie_jar 
  0.07      0.003     0.003     0.000     0.000     5000   URI::Generic#set_registry 
  0.07      0.110     0.003     0.000     0.107     3000   ActiveSupport::Notifications::Fanout#start 
  0.07      0.047     0.003     0.000     0.045     1000   ActiveRecord::QueryCache#restore_query_cache_settings 
  0.07      0.055     0.003     0.000     0.052     3000  *AbstractController::ViewPaths#lookup_context 
  0.07      0.003     0.003     0.000     0.000     3000   URI::Generic#parser 
  0.07      0.004     0.003     0.000     0.001     3000   Rack::Request#script_name 
  0.07      0.003     0.003     0.000     0.000     1000   Rack::Request#trusted_proxy? 
  0.07      0.407     0.003     0.000     0.405     2000  *ActionController::Serialization#_render_option_json 
  0.07      0.606     0.003     0.000     0.603     1000   ActionController::ImplicitRender#send_action 
  0.07      0.012     0.003     0.000     0.009     2000  *Rack::Response#write 
  0.07      0.003     0.003     0.000     0.000     3000   ActionDispatch::Response::Buffer#initialize 
  0.07      1.886     0.003     0.000     1.883     1000   ActionController::RackDelegation#dispatch 
  0.07      0.008     0.003     0.000     0.006     2000   ActionDispatch::Http::Cache::Response#cache_control_segments 
  0.07      0.003     0.003     0.000     0.000    12000   BasicObject#__id__ 
  0.07      0.032     0.003     0.000     0.030     2000   ActionDispatch::Http::Cache::Response#cache_control_headers 
  0.07      0.003     0.003     0.000     0.000     2000   <Class::Regexp>#escape 
  0.07      0.007     0.003     0.000     0.004     2000   Set#initialize 
  0.07      0.004     0.003     0.000     0.001     1000   ActionController::Metal#response_body= 
  0.07      0.161     0.003     0.000     0.159     8000   Mutex_m#mu_synchronize 
  0.07      0.029     0.003     0.000     0.026     3000   Logger#format_message 
  0.07      2.541     0.003     0.000     2.539     1000   ActionDispatch::Callbacks#call 
  0.07      0.003     0.003     0.000     0.000     2000   String#tr! 
  0.07      0.018     0.003     0.000     0.015     4000   ActiveRecord::ConnectionAdapters::ConnectionPool#current_connection_id 
  0.07      0.004     0.003     0.000     0.002     3000   ActiveSupport::HashWithIndifferentAccess#convert_value 
  0.06      0.003     0.003     0.000     0.000     8000   Array#last 
  0.06      0.034     0.003     0.000     0.031     4000   String#blank? 
  0.06      0.028     0.003     0.000     0.025     1000   ActionController::Rendering#_normalize_options 
  0.06      0.019     0.003     0.000     0.016    10000  *ActiveRecord::ConnectionHandling#connection_id 
  0.06      0.011     0.003     0.000     0.008     1000   ActiveSupport::TaggedLogging::Formatter#push_tags 
  0.06      0.081     0.003     0.000     0.079     2000   ActiveSupport::LogSubscriber#info 
  0.06      0.024     0.003     0.000     0.021     4000  *ActionView::LookupContext::Accessors#initialize_details 
  0.06      0.022     0.003     0.000     0.019     2000  *JsonTestTest#_run__4105572073353247258__setup__callbacks 
  0.06      0.020     0.003     0.000     0.018     8000  *<Class::ActiveRecord::LogSubscriber>#runtime 
  0.06      2.529     0.003     0.000     2.527     1000   ActionDispatch::Callbacks#_run__4274170026183072122__call__callbacks 
  0.06      0.054     0.003     0.000     0.051     2000   ActiveSupport::LogSubscriber#start 
  0.06      0.014     0.003     0.000     0.012     1000   ActiveRecord::Railties::ControllerRuntime::ClassMethods#log_process_action 
  0.06      0.015     0.003     0.000     0.013     8000  *<Class::ActiveRecord::LogSubscriber>#runtime= 
  0.06      1.835     0.003     0.000     1.832     1000   ActionController::Metal#dispatch 
  0.06      0.011     0.003     0.000     0.008     2000   URI::Generic#normalize 
  0.06      0.017     0.003     0.000     0.015     1000   <Class::ActionDispatch::Request::Session>#create 
  0.06      0.012     0.003     0.000     0.010     1000   ActionView::LookupContext#formats= 
  0.06      0.003     0.003     0.000     0.001     2000   StringIO#initialize 
  0.06      0.003     0.003     0.000     0.000     6000   <Module::Process>#pid 
  0.06      2.846     0.003     0.000     2.843     1000   ActionDispatch::RequestId#call 
  0.06      0.003     0.003     0.000     0.000     5000   Mutex#unlock 
  0.06      2.325     0.003     0.000     2.323     1000   ActionDispatch::Journey::Router#call 
  0.06      0.012     0.003     0.000     0.010     1000   ActiveRecord::Delegation::ClassMethods#new 
  0.06      0.002     0.002     0.000     0.000     4000   Hash#update 
  0.06      0.017     0.002     0.000     0.015     1000   ActiveRecord::Core::ClassMethods#relation 
  0.06      0.202     0.002     0.000     0.199     3000   ActiveSupport::Notifications::Fanout#finish 
  0.06      0.006     0.002     0.000     0.003     1000   ActionController::Streaming#_process_options 
