Thread ID: 18456180
Fiber ID: 52550820
Total: 4.754696
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.09      0.141     0.004     0.000     0.137     5000   ActiveSupport::Notifications::Instrumenter#start 
  0.09      0.004     0.004     0.000     0.000    12000   NilClass#nil? 
  0.09      0.004     0.004     0.000     0.000     1000   String#sub! 
  0.09      0.004     0.004     0.000     0.000    16000   BasicObject#__id__ 
  0.09      0.251     0.004     0.000     0.247     5000   ActiveSupport::Notifications::Instrumenter#finish 
  0.09      0.026     0.004     0.000     0.022     2000   ActionDispatch::Http::Parameters#normalize_encode_params 
  0.09      0.034     0.004     0.000     0.030    12000  *ActiveSupport::Subscriber#event_stack 
  0.08      0.179     0.004     0.000     0.175     4000   ActionDispatch::Request::Session::Options#[] 
  0.08      2.826     0.004     0.000     2.822     1000   Rack::ConditionalGet#call 
  0.08      0.007     0.004     0.000     0.003     2000   Kernel#clone 
  0.08      0.006     0.004     0.000     0.002     4000   ActiveSupport::Notifications::InstrumentationRegistry#instrumenter_for 
  0.08      0.004     0.004     0.000     0.000     9000   Array#last 
  0.08      0.011     0.004     0.000     0.007     2000   ActionView::LookupContext::Accessors#formats= 
  0.08      0.080     0.004     0.000     0.076     4000   ActiveRecord::ConnectionHandling#retrieve_connection 
  0.08      4.063     0.004     0.000     4.059     1000   Rack::Test::Session#process_request 
  0.08      0.014     0.004     0.000     0.010     1000   Rails::Application#build_original_fullpath 
  0.08      0.089     0.004     0.000     0.085     3000   ActionView::LookupContext::ViewPaths#find_all 
  0.08      0.015     0.004     0.000     0.011     2000   ActionDispatch::Journey::Path::Pattern#match 
  0.08      0.028     0.004     0.000     0.024     1000   Turbolinks::XDomainBlocker#abort_xdomain_redirect 
  0.08      2.466     0.004     0.000     2.462     1000   ActionDispatch::Routing::RouteSet::Dispatcher#call 
  0.08      0.004     0.004     0.000     0.000     9000   Array#concat 
  0.08      0.004     0.004     0.000     0.000     1000   <Class::ActionView::Base>#default_formats 
  0.08      0.028     0.004     0.000     0.024     1000   ActionDispatch::Cookies::EncryptedCookieJar#initialize 
  0.08      0.028     0.004     0.000     0.024     5000   Kernel#!~ 
  0.08      2.851     0.004     0.000     2.847     1000   ActionDispatch::Flash#call 
  0.08      0.023     0.004     0.000     0.019     4000   ActionView::LookupContext::DetailsCache#details_key 
  0.08      0.004     0.004     0.000     0.000     3000   String#tr 
  0.08      0.036     0.004     0.000     0.032     1000   ActionDispatch::Journey::Router#get_routes_as_head 
  0.08      1.054     0.004     0.000     1.050     1000   ActionController::ImplicitRender#send_action 
  0.08      0.036     0.004     0.000     0.032     2000   ActionDispatch::Request#parse_query 
  0.08      0.009     0.004     0.000     0.005     2000   Rack::Request#path 
  0.08      0.028     0.004     0.000     0.024     3000   Time#minus_with_duration 
  0.08      0.069     0.004     0.000     0.065     1000   ApplicationController#_layout 
  0.08      0.004     0.004     0.000     0.000     3000   Rack::Utils::KeySpaceConstrainedParams#initialize 
  0.08      0.013     0.004     0.000     0.010     2000   AbstractController::ViewPaths#_prefixes 
  0.08      0.201     0.004     0.000     0.197     4000   ActiveSupport::Notifications::Fanout#listening? 
  0.08      0.029     0.004     0.000     0.025     4000   ActiveRecord::ConnectionAdapters::ConnectionPool#connection 
  0.08      0.004     0.004     0.000     0.000     6000   URI::Generic#set_path 
  0.08      0.004     0.004     0.000     0.000     7000   Hash#keys 
  0.08      0.004     0.004     0.000     0.000     6000   <Module::URI>#scheme_list 
  0.08      0.009     0.004     0.000     0.006     1000   <Class::ActionDispatch::Journey::Router::Utils>#normalize_path 
  0.08      0.012     0.004     0.000     0.009     4000  *ActiveSupport::CachingKeyGenerator#generate_key 
  0.08      0.060     0.004     0.000     0.057     4000   ActionView::Resolver#find_all 
  0.08      0.023     0.004     0.000     0.020     1000   Rack::Request#GET 
  0.08      0.016     0.004     0.000     0.013     1000   ActionController::RackDelegation#response_body= 
  0.08      0.118     0.004     0.000     0.114     1000   Rails::Rack::Logger#started_request_message 
  0.08      0.070     0.004     0.000     0.066     3000   URI::HTTP#initialize 
  0.08      0.012     0.004     0.000     0.008     3000   ActiveSupport::Notifications::Fanout#subscribe 
  0.08      0.010     0.004     0.000     0.006     1000   Rack::Test::Session#default_env 
  0.08      0.027     0.004     0.000     0.023     4000   ActionView::LookupContext::ViewPaths#detail_args_for 
  0.08      0.064     0.004     0.000     0.061     1000   Jbuilder#_scope 
  0.08      0.009     0.004     0.000     0.006     2000  *<Class::ActionController::Metal>#action 
  0.08      0.026     0.004     0.000     0.022     1000   AbstractController::Layouts#_normalize_options 
  0.07      0.004     0.004     0.000     0.000     1000   <Class::File>#join 
  0.07      0.008     0.004     0.000     0.005     5000   ThreadSafe::NonConcurrentCacheBackend#[]= 
  0.07      0.004     0.004     0.000     0.000     5000   Mutex#lock 
  0.07      0.004     0.004     0.000     0.000     6000   URI::Generic#set_query 
  0.07      0.012     0.004     0.000     0.009     2000   MonitorMixin#initialize 
  0.07      0.004     0.004     0.000     0.000     3000   String#strip 
  0.07      0.008     0.004     0.000     0.004     2000   MonitorMixin#mon_initialize 
  0.07      0.043     0.004     0.000     0.040     1000   ActionView::LookupContext#initialize 
  0.07      0.017     0.004     0.000     0.014     3000   ActiveSupport::Notifications::Fanout::Subscribers::Timed#finish 
  0.07      0.004     0.004     0.000     0.000     3000   Rational#/ 
  0.07      0.019     0.004     0.000     0.016     5000   ThreadSafe::MriCacheBackend#[]= 
  0.07      4.753     0.004     0.000     4.749     2000  *ActiveSupport::Testing::Performance#run_test 
  0.07      0.031     0.003     0.000     0.028     8000  *<Module::ActiveSupport::Notifications>#instrumenter 
  0.07      0.181     0.003     0.000     0.178     4000   <Module::URI>#parse 
  0.07      0.003     0.003     0.000     0.000     3000   Kernel#instance_variable_defined? 
  0.07      0.014     0.003     0.000     0.011     2000   Jbuilder#_set_value 
  0.07      0.003     0.003     0.000     0.000     3000   Hash#values_at 
  0.07      0.031     0.003     0.000     0.027     2000   ActionDispatch::Http::Upload#normalize_encode_params 
  0.07      3.431     0.003     0.000     3.428     1000   Rails::Rack::Logger#call 
  0.07      0.009     0.003     0.000     0.006     4000   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name 
  0.07      3.412     0.003     0.000     3.409     1000   ActiveSupport::TaggedLogging::Formatter#tagged 
  0.07      0.003     0.003     0.000     0.000     1000   String#sub 
  0.07      0.006     0.003     0.000     0.003     4000   #<Module:0x000000030473f8>#config 
  0.07      0.017     0.003     0.000     0.014     1000   ActionDispatch::Http::Headers#env_name 
  0.07      2.161     0.003     0.000     2.158     1000   AbstractController::Base#process 
  0.07      0.003     0.003     0.000     0.000     4000   Rack::BodyProxy#initialize 
  0.07      0.003     0.003     0.000     0.000     1000   ActionDispatch::Journey::Route#initialize 
  0.07      0.009     0.003     0.000     0.005     3000   Rack::Utils::KeySpaceConstrainedParams#to_params_hash 
  0.07      0.003     0.003     0.000     0.000     6000   URI::Generic#set_host 
  0.07      0.003     0.003     0.000     0.000     5000   URI::Generic#split_userinfo 
  0.07      0.003     0.003     0.000     0.000     3000   String#to_sym 
  0.07      0.009     0.003     0.000     0.006     2000   ActionDispatch::Http::Cache::Response#cache_control_segments 
  0.07      0.003     0.003     0.000     0.000     1000   Rack::Request#trusted_proxy? 
  0.07      0.052     0.003     0.000     0.049     1000   ActiveRecord::QueryCache#restore_query_cache_settings 
  0.07      0.009     0.003     0.000     0.006     2000   URI::Parser#unescape 
  0.07      0.012     0.003     0.000     0.009     3000   ActiveSupport::TaggedLogging::Formatter#tags_text 
  0.07      0.037     0.003     0.000     0.034     1000   ActionView::Base#initialize 
  0.07      0.020     0.003     0.000     0.017     4000   ActiveRecord::ConnectionAdapters::ConnectionPool#current_connection_id 
  0.07      0.004     0.003     0.000     0.001     4000   <Class::Proc>#new 
  0.07      0.038     0.003     0.000     0.034     1000   URI::Generic#== 
  0.07      0.003     0.003     0.000     0.000     6000   URI::Generic#set_fragment 
  0.07      0.026     0.003     0.000     0.023     1000   ActionDispatch::Response#rack_response 
  0.07      0.003     0.003     0.000     0.000     3000   ActionDispatch::Response::Buffer#initialize 
  0.07      0.013     0.003     0.000     0.009     2000  *Rack::Response#write 
  0.07      0.059     0.003     0.000     0.056     3000   Logger::LogDevice#write 
  0.07      0.025     0.003     0.000     0.022     2000  *AbstractController::Rendering#view_assigns 
  0.07      0.103     0.003     0.000     0.100     2000   ActionDispatch::Request#cookie_jar 
  0.07      0.152     0.003     0.000     0.149     1000   ActionView::TemplateRenderer#find_layout 
  0.07      0.004     0.003     0.000     0.001     1000   ActionController::Metal#response_body= 
  0.06      0.035     0.003     0.000     0.032     2000   ActionDispatch::Http::Cache::Response#cache_control_headers 
  0.06      0.003     0.003     0.000     0.000     3000   URI::Generic#parser 
  0.06      0.017     0.003     0.000     0.014     8000  *<Class::ActiveRecord::LogSubscriber>#runtime= 
  0.06      0.007     0.003     0.000     0.004     2000   Set#initialize 
